Ano	Produto	Produção	Preço
2004	Goiaba	61	0,311475409836
2004	Guaraná	886	6,240406320542
2004	Laranja	12792	0,285647279550
2004	Limão	639	0,167449139280
2004	Mamão	3317	0,275550195960
2004	Manga	958	0,280793319415
2004	Maracujá	1592	0,270100502513
2004	Palmito	0	0,000000000000
2004	Pimenta-do-reino	0	0,000000000000
2004	Tangerina	745	0,269798657718
2004	Urucum 	0	0,000000000000
2004	Abacaxi	15468	0,310576674425
2004	Algodão_herbáceo	7	0,142857142857
2004	Amendoim	0	0,000000000000
2004	Arroz 	20591	0,264484483512
2004	Batata-doce	587	0,151618398637
2004	Cana-de-açúcar	235431	0,157014157014
2004	Cebola	0	0,000000000000
2004	Feijão 	4567	0,428946792205
2004	Fumo 	117	0,162393162393
2004	Juta 	1231	0,494719740049
2004	Malva 	8481	0,500412687183
2004	Mandioca	750548	0,174784290945
2004	Melancia	10389	0,177495427856
2004	Melão	165	0,181818181818
2004	Milho 	24956	0,308623176791
2004	Soja	5461	0,249954220839
2004	Tomate	3198	0,178236397749
2004	Açaí_extrativo	1134	0,733686067019
2004	Castanha-do-pará 	9150	1,707978142077
2004	Umbu	2	1,000000000000
2004	Outros_extrativa	0	0,000000000000
2004	Outros_extrativo2	0	0,000000000000
2004	Hevea 	1958	1,432073544433
2004	Carnaúba	3	1,666666666667
2004	Outras_extrativo	0	0,000000000000
2004	Buriti 	1	1,000000000000
2004	Piaçava 	8735	1,277389811105
2004	Outras_extrativo2	2	1,000000000000
2004	Maçaranduba 	5	2,600000000000
2004	Sorva 	43	2,209302325581
2004	Carvão_vegetal	4965	1,000000000000
2004	Lenha 	2432400	0,002638546292
2004	Madeira_em_tora	886605	0,020629254290
2004	Babaçu	11	0,818181818182
2004	 Copaíba 	429	3,041958041958
2004	Cumaru 	0	0,000000000000
2004	Tucum 	15	1,400000000000
2004	Outros_extrativa3	0	0,000000000000
2004	Carvão_vegetal	0	0,000000000000
2004	Lenha_silvicultura	0	0,000000000000
2004	Madeira_em_tora	0	0,000000000000
2004	Curimatã	0	0,000000000000
2004	Matrinxã 	0	0,000000000000
2004	Piau	0	0,000000000000
2004	Pirapitinga	0	0,000000000000
2004	Pirarucu	0	0,000000000000
2004	Tambaqui 	0	0,000000000000
2004	Tucunaré 	0	0,000000000000
2004	Alevinos	0	0,000000000000
2004	Leite	42912	0,827787099180
2004	Ovos_de_galinha	32383	1,255226507736
2004	Ovos_de_codorna	319	1,097178683386
2004	Mel_de_abelha	1043	0,006711409396
2005	Abacate	1363	0,099779897285
2005	Açaí	0	0,000000000000
2005	Banana	244767	0,347926803858
2005	Borracha 	0	0,000000000000
2005	Cacau	1195	2,316317991632
2005	Café	5689	1,205484267885
2005	Café_Arábica	0	0,000000000000
2005	Café_Canephora	0	0,000000000000
2005	Caqui	0	0,000000000000
2005	Castanha_de_caju	0	0,000000000000
2005	Coco-da-baía	2494	0,347634322374
2005	Dendê	183	0,420765027322
2005	Goiaba	45	0,200000000000
2005	Guaraná	1161	6,817398794143
2005	Laranja	11810	0,156646909399
2005	Limão	3636	0,081133113311
2005	Mamão	3494	0,398111047510
2005	Manga	918	0,127450980392
2005	Maracujá	904	0,180309734513
2005	Palmito	0	0,000000000000
2005	Pimenta-do-reino	129	1,000000000000
2005	Tangerina	1126	0,088809946714
2005	Urucum 	88	1,022727272727
2005	Abacaxi	29252	0,615513469165
2005	Algodão_herbáceo	1	0,000000000000
2005	Amendoim	2	0,500000000000
2005	Arroz 	16843	0,656711987176
2005	Batata-doce	596	0,149328859060
2005	Cana-de-açúcar	340027	0,244824675688
2005	Cebola	0	0,000000000000
2005	Feijão 	5768	1,635055478502
2005	Fumo 	559	3,000000000000
2005	Juta 	5402	0,660496112551
2005	Malva 	18436	0,770774571491
2005	Mandioca	876875	0,190793442623
2005	Melancia	15674	0,293415847901
2005	Melão	204	0,191176470588
2005	Milho 	34890	0,367813126970
2005	Soja	5136	0,258761682243
2005	Tomate	2938	0,177331518039
2005	Açaí_extrativo	1149	0,872062663185
2005	Castanha-do-pará 	8985	2,268002225932
2005	Umbu	2	1,000000000000
2005	Outros_extrativa	0	0,000000000000
2005	Outros_extrativo2	0	0,000000000000
2005	Hevea 	2006	1,978564307079
2005	Carnaúba	3	2,333333333333
2005	Outras_extrativo	0	0,000000000000
2005	Buriti 	1	2,000000000000
2005	Piaçava 	8949	1,580288300369
2005	Outras_extrativo2	2	1,000000000000
2005	Maçaranduba 	5	3,200000000000
2005	Sorva 	44	2,750000000000
2005	Carvão_vegetal	5022	1,059338908801
2005	Lenha 	2495783	0,003623311802
2005	Madeira_em_tora	909879	0,024526338117
2005	Babaçu	11	0,909090909091
2005	 Copaíba 	434	3,131336405530
2005	Cumaru 	0	0,000000000000
2005	Tucum 	15	1,666666666667
2005	Outros_extrativa3	0	0,000000000000
2005	Carvão_vegetal	0	0,000000000000
2005	Lenha_silvicultura	0	0,000000000000
2005	Madeira_em_tora	0	0,000000000000
2005	Curimatã	0	0,000000000000
2005	Matrinxã 	0	0,000000000000
2005	Piau	0	0,000000000000
2005	Pirapitinga	0	0,000000000000
2005	Pirarucu	0	0,000000000000
2005	Tambaqui 	0	0,000000000000
2005	Tucunaré 	0	0,000000000000
2005	Alevinos	0	0,000000000000
2005	Leite	43881	0,841548734076
2005	Ovos_de_galinha	38920	1,284660842754
2005	Ovos_de_codorna	319	1,128526645768
2005	Mel_de_abelha	1043	0,006711409396
2006	Abacate	1569	0,103250478011
2006	Açaí	0	0,000000000000
2006	Banana	262166	0,435994751417
2006	Borracha 	1	0,000000000000
2006	Cacau	1432	0,589385474860
2006	Café	5830	1,207375643225
2006	Café_Arábica	0	0,000000000000
2006	Café_Canephora	0	0,000000000000
2006	Caqui	0	0,000000000000
2006	Castanha_de_caju	0	0,000000000000
2006	Coco-da-baía	2858	0,328201539538
2006	Dendê	183	0,420765027322
2006	Goiaba	46	0,195652173913
2006	Guaraná	1156	6,637543252595
2006	Laranja	11873	0,162553693254
2006	Limão	1994	0,105817452357
2006	Mamão	3518	0,392268334281
2006	Manga	894	0,127516778523
2006	Maracujá	2204	0,279491833031
2006	Palmito	0	0,000000000000
2006	Pimenta-do-reino	109	0,834862385321
2006	Tangerina	1146	0,136125654450
2006	Urucum 	82	1,024390243902
2006	Abacaxi	17316	0,803245553246
2006	Algodão_herbáceo	1	0,000000000000
2006	Amendoim	2	0,500000000000
2006	Arroz 	19474	0,885693745507
2006	Batata-doce	628	0,164012738854
2006	Cana-de-açúcar	349847	0,242897609526
2006	Cebola	0	0,000000000000
2006	Feijão 	6455	1,595197521301
2006	Fumo 	99	3,000000000000
2006	Juta 	5617	0,565070322236
2006	Malva 	18142	0,564050270092
2006	Mandioca	770415	0,226728451549
2006	Melancia	26228	0,276384017081
2006	Melão	348	0,298850574713
2006	Milho 	37069	0,468019099517
2006	Soja	5138	0,258660957571
2006	Tomate	2845	0,176449912127
2006	Açaí_extrativo	1172	0,924061433447
2006	Castanha-do-pará 	9165	2,377741407529
2006	Umbu	2	1,000000000000
2006	Outros_extrativa	0	0,000000000000
2006	Outros_extrativo2	0	0,000000000000
2006	Hevea 	2046	2,077223851417
2006	Carnaúba	4	1,750000000000
2006	Outras_extrativo	0	0,000000000000
2006	Buriti 	1	2,000000000000
2006	Piaçava 	9128	1,656441717791
2006	Outras_extrativo2	2	1,000000000000
2006	Maçaranduba 	5	3,400000000000
2006	Sorva 	45	2,844444444444
